ID	RH_En_Col_0_DT_2	RH_En_Col_0_DT_3	RH_En_Col_0_DT_6	RH_En_gl2_DT_1	RH_En_gl2_DT_4	RH_En_gl2_DT_6	RH_En_rsl2rsl4_DT_1	RH_En_rsl2rsl4_DT_3	RH_En_rsl2rsl4_DT_5	RH_Rhi_Col_0_DT_2	RH_Rhi_Col_0_DT_3	RH_Rhi_Col_0_DT_6	RH_Rhi_gl2_DT_1	RH_Rhi_gl2_DT_4	RH_Rhi_gl2_DT_6	RH_Rhi_rsl2rsl4_DT_1	RH_Rhi_rsl2rsl4_DT_3	RH_Rhi_rsl2rsl4_DT_5
K03869	0	0	0	0	0	0.284984	0	0	0	0	0.051343	0	0.04712	0	0	0.350395	0	0
K03875	0	0	0.125218	0	0.275382	0	0	0	0	0	0.031355	0.019452	0	0	0.029318	0.012931	0	0.018461
K03878	6.301099	6.890717	13.942454	8.417218	8.536463	6.082768	7.528448	5.450411	5.639127	1.138687	1.031539	1.784348	0.601534	0.461755	0.724415	1.369543	0.263373	0.980808
K03879	0.731193	1.883287	12.311012	2.780079	2.37185	3.910044	2.544838	5.276634	1.616223	0.362568	0.375087	0.690427	0.683974	0.66764	0.139589	0.669726	0.850966	0.784028
K03880	0.464457	2.513545	9.544685	2.680988	3.78291	1.006997	2.619163	6.45138	2.807491	0.312251	0.455306	0.53026	0.271542	0.939317	0.219282	0.822857	0.311129	1.229401
K03881	1.85038	2.623412	7.253296	1.772313	4.300847	1.839613	2.439842	6.073115	1.533591	0.758953	0.878225	0.725902	0.244637	1.238464	0.183506	0.858929	0.408687	0.664194
K03882	4.282117	5.918442	7.156869	7.150099	2.787788	6.76626	3.963916	2.30745	2.37595	0.1645	2.203859	3.137911	0.882717	0.765867	0.955852	1.997869	1.806613	0.806114
K03883	3.563509	8.802454	13.746535	5.96902	8.543162	6.425728	7.68671	5.302986	2.321148	0.460184	1.176251	0.666111	0.505007	0.459059	0.381844	0.673665	0.338626	0.365661
K03884	3.963488	2.965989	10.530224	14.16553	5.157183	4.956773	1.477634	7.432862	1.825524	0	0.826794	1.200362	1.02586	4.941708	0	0.050833	0.725904	0
K03885	294.714316	308.719071	273.608715	307.243124	290.455291	296.243116	290.272715	274.309666	276.557492	494.16791	472.283075	447.857276	445.219748	427.52903	484.79303	473.620146	440.02979	444.367934
K03886	5.62681	10.97713	7.165149	9.257664	13.697172	4.159893	14.072191	6.031877	15.489187	30.161283	27.58381	23.944237	23.455064	26.279341	35.794547	26.759574	48.406365	36.477955
K03887	13.698051	11.420175	5.301658	9.949968	11.736931	12.265392	12.059395	7.502392	5.772441	63.466261	56.136188	49.402584	71.540549	38.925989	55.707815	60.021416	38.536415	49.733137
K03888	6.734359	11.532438	2.857541	6.826519	5.064798	6.667004	4.555918	6.301286	6.216835	45.736319	45.928854	32.531195	52.400031	26.521501	45.742157	43.225858	27.311017	36.788252
K03889	10.512438	26.99773	12.647933	23.820669	17.127336	21.232144	20.849068	8.396154	11.071425	44.132258	52.76936	46.370625	48.845981	44.658177	50.040549	44.857032	42.565624	42.880014
K03890	7.662653	10.343941	6.932678	21.149559	16.239476	10.069121	16.355759	8.440754	9.290686	42.325652	46.528481	50.749288	49.747805	34.4007	40.272375	39.205132	24.814184	29.745646
K03891	40.832554	29.939526	16.271645	30.090391	24.312575	29.822825	36.852799	18.66393	18.978257	88.447116	87.109588	80.398972	97.059026	66.624763	84.436125	87.560893	51.139087	62.79618
K03892	175.988089	187.607572	186.397161	185.060056	190.902113	195.762908	150.750268	180.927983	165.25973	208.925856	245.900803	197.953141	238.358967	206.075781	218.084016	204.927802	179.707025	183.425126
K03893	26.040529	32.000772	19.432935	29.980804	29.242709	22.455612	20.628683	22.275818	28.571185	34.854889	32.9022	34.216522	36.138876	38.01349	31.899995	42.232699	24.193475	34.522336
K03894	2.703356	1.64971	13.1478	2.511489	1.287736	0.703728	0.667463	1.876525	1.095922	0.51916	1.18605	0.945635	1.007273	2.063573	1.129984	1.188264	0.572847	0.444798
K03895	6.704132	4.179399	5.382075	3.701101	3.845718	5.494386	3.951015	1.830958	3.471179	1.169858	1.433276	1.874162	1.366499	1.884073	0.777936	2.629831	1.169106	1.092226
K03896	7.586394	10.556923	4.087263	8.233115	7.617599	7.651491	2.861994	9.420303	10.362407	8.192716	8.080106	8.62315	9.104775	17.015557	8.908302	7.408705	11.372778	12.372386
K03897	64.938364	37.983641	66.853331	36.931439	59.205161	53.849191	23.441236	43.841278	42.889776	15.024135	17.429681	19.686679	14.23745	16.341345	14.566332	16.177031	9.614787	10.136886
K03899	0	0	0	0	0.039141	0	0	0	0	0.014311	0	0	0.017462	0	0.012762	0.059829	0.011716	0
K03900	0.944375	0	0.918382	0.193713	0	0.144712	0.545356	0.526943	0.085901	0.056577	0.099016	0.312446	0.098789	0.010652	0.030464	0.413185	0.057356	0
K03902	0.030452	1.22044	0.171647	0.083369	0.043603	0	0.898376	0.511827	0	0.157192	0.174118	1.198042	0.136435	0.910713	0.388877	0.698061	0.351476	0.615983
K03907	0	0	0	0	0	0	0	0	0	0	0.282298	0	0	0	0	0	0	0
K03909	0.109866	0.051732	0	0	0.032486	0	2.025479	0.380456	0	0	0.045589	0	0	0	0	0.037271	0	0
K03910	0	1.204261	0	0	0	0	0.295729	0	0	0	0.119859	0.099599	0.067023	0.065555	0.111534	0.237045	0.035151	0.048905
K03911	0	1.0744	0.627937	0.268981	0.289945	0.566216	0.198179	0	0.271669	0.065081	0.012453	0.515725	0.696485	0.157217	0.299949	0.026927	0.086034	0.284613
K03912	0	0.349437	0	0	0.490533	0	0	0	0	0.306295	0.525992	0.26533	0.410877	0.061798	0.166255	0.361836	0.116519	0.147579
K03918	11.693555	18.433489	25.764375	18.355774	17.445397	16.136364	13.350081	14.196068	11.464196	24.752103	14.660645	20.657508	16.356708	13.889906	17.565687	15.291722	23.06624	17.181906
K03919	47.869504	73.757217	63.903422	54.268844	53.994934	54.392531	34.019039	52.959433	69.421225	42.699975	31.967701	40.189306	33.888992	41.00569	34.272754	35.989862	39.358627	45.552819
K03921	13.218398	26.517092	17.351658	18.155313	22.803765	19.425555	33.75622	21.469599	10.473761	36.901868	35.953103	33.725236	38.439536	33.10619	32.505419	34.189982	26.863242	27.953209
K03922	0.880544	0.2832	0.446852	0.67581	1.450207	1.206934	0.464027	3.173736	0.933925	1.297372	1.523937	1.169234	0.895688	0.42618	1.225209	0.628891	1.682511	2.816124
K03923	1.488359	4.325947	7.144373	3.353154	10.626676	4.770874	2.909467	2.505147	5.894747	3.203625	6.400234	5.33882	8.49247	14.086662	5.071683	7.08392	3.15164	13.845176
K03924	461.542477	507.2761	472.204927	490.84476	460.051289	475.435171	511.196779	435.999147	469.171036	565.47006	552.778167	534.549448	565.357949	520.58751	558.557986	554.13928	483.440206	535.909157
K03925	257.709046	189.306904	295.038874	239.785171	169.283715	238.077825	186.462365	368.568563	375.77659	139.139774	141.594595	136.994918	135.822168	147.301796	140.219856	140.493395	135.149657	144.052665
K03926	35.332094	33.920527	24.637232	32.741852	29.592456	46.856919	32.621414	22.585422	42.713372	60.404762	47.848531	49.181035	43.007913	39.616073	53.074027	49.276216	59.551407	58.031755
K03927	5.409317	8.522596	5.409495	4.179283	3.778167	2.892698	7.62414	7.238942	6.546435	4.861207	3.3978	3.747417	5.248899	4.571952	3.654589	3.37052	5.933671	4.015767
K03928	17.349816	51.474304	25.875502	19.069236	18.742155	23.909037	52.292757	22.902412	24.730563	39.575766	34.125187	40.322238	31.247703	38.738275	40.738582	39.679211	32.206648	29.591639
K03929	184.064519	225.880671	167.112927	197.74558	226.478372	192.190456	218.734439	213.083342	260.352772	172.308627	191.24085	203.323851	171.404715	183.185685	175.257684	187.862845	191.212379	182.567938
K03930	1.264282	1.519467	1.389797	1.986762	5.943067	0.915869	3.422661	2.72901	3.000974	2.402657	1.136138	3.837402	2.328229	2.728446	4.438188	2.118413	2.705391	2.896432
K03931	13.704456	5.313933	10.681257	12.543436	6.856584	11.301464	6.249076	6.536929	4.247053	11.294146	11.392995	11.28479	10.590093	9.916942	8.350679	8.370972	8.828226	8.604784
K03932	142.530681	146.18612	124.179779	102.728899	83.395262	115.148476	178.481442	105.214924	125.633221	53.201134	52.273138	59.40419	42.971124	45.248125	47.884999	57.630602	58.163589	50.495912
K03933	29.517932	25.359922	16.540773	30.623624	28.254458	24.187204	22.88744	31.909101	21.775772	14.620886	18.517418	18.139769	16.877118	16.99006	16.154097	17.348253	13.541586	20.493226
K03934	1.239632	0.895841	4.352516	1.636894	2.478285	4.997975	2.661427	2.756055	5.288074	1.885228	1.924623	2.003561	1.792333	1.052941	2.634545	2.496716	3.467109	1.389184
K03935	6.48306	6.128711	5.017208	9.363008	9.421215	6.935542	2.458513	7.669686	1.582633	5.370566	6.105565	4.985239	5.624959	4.886384	7.464358	5.155797	6.020602	3.780429
K03936	4.66435	1.684279	6.079482	3.337968	8.456339	3.214094	1.118491	1.616403	1.140746	0.720261	1.242235	0.722154	1.67767	1.541965	0.52516	0.487752	3.417409	0.33751
K03937	0	0	0	0.118083	0	0	0.97724	0	0.209982	0.66534	0	0.699113	1.07647	0.662085	0	0	0	0
K03939	0	0	2.82277	0	0	0	2.044187	2.28694	0	0	0	0.361769	0.240165	0	0.348784	0.522077	0	0
K03940	6.12675	2.025274	3.372725	2.192516	2.93407	3.304035	2.321196	1.948342	2.230303	2.134748	0.983557	4.535507	1.893688	4.778236	1.321709	3.63136	2.457316	1.820515
K03941	37.107767	43.611121	33.004175	34.622018	29.612446	46.327912	42.494958	47.33569	41.664202	37.651429	30.841169	41.616709	27.949513	34.948259	39.181185	38.559507	47.712904	50.12744
K03942	2.80163	6.967161	5.347731	8.249314	7.199376	3.971367	14.633267	6.50798	5.451429	8.808091	6.526496	9.819858	8.232296	4.91597	10.114566	9.764703	8.057939	6.603186
K03943	38.430892	46.680522	35.342353	33.647563	39.0485	49.858695	34.22155	50.735322	51.563326	39.145082	33.377002	35.395961	30.147243	29.611812	34.333332	37.114806	40.710155	35.374171
K03946	0.076191	2.30105	0.125218	2.42377	0	0.067898	0.353903	0.187629	0.119843	0.806245	0.335719	0.632997	0.127292	0.184989	0.049732	0.896078	0.138784	0.859175
K03950	0	0	0	0	0	0	0	1.02289	0	0	0	0	0	0	0	0.522077	0	0
K03953	0.054472	0.125099	0.043167	0.04741	3.562761	0.071997	0.791375	4.448245	0.497423	0.807522	0.177285	0.60277	0.303453	0.455694	1.926296	1.161062	0.463118	0.824257
K03955	2.988643	4.809729	0.951576	0.886941	1.805606	1.713115	0.040724	3.440439	0	2.49815	3.746199	3.09295	3.306427	2.90695	2.426668	4.185071	4.665046	4.119503
K03963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.131616	0
K03969	84.690797	95.174508	95.487766	91.112124	84.526118	107.162462	83.877902	95.974834	59.984979	111.043324	122.674623	120.466923	137.745323	112.90019	115.630279	126.192223	90.857353	118.556214
K03970	5.856649	6.311998	13.430688	4.212985	2.715523	5.042073	7.625798	8.866367	10.462948	4.800434	4.713489	5.102308	6.104177	4.707402	2.10003	9.015151	1.39877	3.544902
K03972	0.464017	1.742828	2.410138	7.162043	2.408413	3.497531	7.603894	2.143953	1.577264	1.219311	4.979939	1.62176	2.031954	5.406145	3.114383	2.040382	1.8781	8.405505
K03973	47.877953	65.384729	72.893695	75.061888	58.728814	51.895358	42.055815	31.868389	27.316732	69.765607	101.406717	60.688245	88.805229	67.353886	70.703254	80.53415	45.688011	65.403901
K03974	6.214241	10.27104	9.170866	6.241171	8.1432	11.412893	6.479056	9.191007	5.112661	4.022327	10.564244	10.329115	9.04666	9.01013	5.420654	8.377011	4.23621	7.131179
K03975	107.108814	93.434064	89.49423	103.707833	88.954214	101.770785	101.581928	82.901402	81.410441	78.509189	87.848477	98.757527	101.259596	92.729073	88.729302	88.817623	91.896035	83.721418
K03976	65.272864	64.938322	77.015438	71.762385	91.766437	80.614541	63.386837	42.852729	73.27315	45.077845	50.809585	45.73748	47.528612	66.820595	36.426453	45.490106	32.195123	42.017753
K03977	228.89645	235.61608	212.57334	217.965597	222.607393	221.191908	194.778627	206.234366	196.709395	198.693676	220.312297	211.249937	209.299023	197.41997	222.344398	218.956632	185.704469	199.818959
K03978	137.265682	143.646753	163.383481	112.752941	153.007004	120.609793	138.728168	135.356532	132.711482	65.754266	76.463539	74.197215	70.122227	88.28931	72.109304	77.689842	62.534116	84.457093
K03979	201.0757	179.793395	192.62197	199.471961	178.902149	231.774095	180.059417	188.583485	173.837541	174.473982	185.984057	192.462423	181.318927	179.363344	179.020364	201.799993	171.119418	172.106894
K03980	222.739712	246.410468	224.422329	225.041646	212.347626	230.367608	250.329136	198.191332	226.3269	292.664441	272.672769	295.445092	298.566153	261.601172	302.003667	302.201964	253.860185	252.863368
K03981	68.846148	46.852766	64.382404	70.695539	60.949854	62.459807	41.750841	57.843552	83.566416	17.720532	17.431267	23.998786	24.021092	32.463139	19.093156	21.203006	11.911068	18.592795
K03982	0	0	0	0	0	0	2.11278	0	0	0.126446	1.541356	0.110538	0.066468	0.998856	0.25717	0.214071	0.031701	0.216497
K03983	0	0	0	0	0	0	0	0	0	0.151026	0.094908	0.299459	0.036732	0	0.076936	0.034251	0.117052	0.171965
K03984	0.182676	0.247237	0.886493	0.064343	0	0	0.707773	0	0	0.318244	0.095774	0.247564	0.178235	0.024608	0.13317	0.176013	0.292199	0.077181
K03989	0.186702	0	0	0	0	0	0	0	0.298751	0.038378	0.09939	0	0.114785	0	0.088406	0	0.064727	0.589363
K03990	0.318707	0	0	0.644492	0	1.35662	0	0	0.508733	0.066026	0.09939	0.199538	0.114785	0.002251	0.088406	0	0.064727	0.653835
K03991	1.57926	0.992467	0.482959	0.660342	0.646912	0.637334	0.222034	0.229481	0.611847	0.025836	0.017031	0.113407	0.01094	0.024349	0.130087	0.194688	0	0.014324
K03992	0.505655	0.513104	0.079465	0.297804	0.064322	0.337786	0.857086	0.256068	0	0.128832	0.080176	0.055562	0.075151	0.096541	0.117154	0	0.017006	0.122642
K03993	0.505655	0.513104	0.079465	0.297804	0.426088	0.337786	0.857086	0.561823	0	0.128832	0.080176	0.055562	0.075151	0.096541	0.117154	0	0.017006	0.122642
K03994	0.186702	0	0	0	0	0	0	0	0.298751	0.038378	0.09939	0	0.114785	0	0.088406	0	0.064727	0.589363
K04001	0	0	0	0.249758	0	0	0	0	0	0	0	0	0.025362	0	0	0	0	0
K04005	0.815761	0.126765	0.735991	0.402568	0.964894	0.064895	0.442045	0.201419	0.181744	0.090977	0.159877	0.092027	0.050186	0.421244	0.063802	0.111418	0.066085	0
K04011	0.815761	0.126765	0.735991	0.402568	0.964894	0.064895	0.442045	0.201419	0.181744	0.090977	0.159877	0.092027	0.050186	0.421244	0.063802	0.111418	0.066085	0
K04012	0.815761	0.126765	0.735991	0.402568	0.964894	0.064895	0.442045	0.201419	0.181744	0.090977	0.159877	0.092027	0.050186	0.421244	0.063802	0.111418	0.066085	0
K04014	0.953749	1.305861	0.628098	2.013935	1.633403	2.528393	0.774757	0.517135	1.085338	2.105664	2.245959	2.208947	1.282849	2.852084	3.044513	3.10128	3.86185	2.780078
K04015	0	0	0	0	0	0	0	0	0	0.158676	0.172899	0.070243	0.074952	0.091413	0.273437	0.575134	0.166423	0.322192
K04016	6.220229	6.908926	5.374615	5.165374	3.812014	4.69576	18.944755	6.134178	5.01137	5.464307	4.18952	4.357248	4.252215	4.259135	6.352759	4.156511	6.847741	7.533289
K04017	5.331221	5.175146	3.101753	2.989074	2.294788	3.051295	4.09196	3.8819	3.122522	1.093707	2.391183	1.614462	0.985033	2.425522	2.161482	2.785286	2.211177	3.659433
K04018	6.848557	10.30287	4.868997	6.907611	5.044942	4.451812	7.037085	7.152747	4.504696	11.161563	11.206776	9.34246	14.350325	7.534614	10.450692	10.662633	7.923031	12.503669
K04019	10.723444	21.215	12.857291	14.038507	14.297846	14.443071	28.761225	39.781023	26.684618	42.23304	32.542819	36.962497	33.284007	31.657212	50.684759	43.659822	66.586361	47.665287
K04020	0	0	0	0.158802	0.034542	0	0.700028	0	0	0.157444	0.175724	0.352645	0.267033	0.814185	0.521814	0.561125	0.22391	0.530543
K04021	7.814876	9.010504	6.924364	12.373881	7.670935	7.051495	3.379309	6.197373	5.611505	5.482481	4.672669	5.020211	4.452941	2.501307	3.564141	5.654721	4.382579	3.689281
K04023	0.240112	0.15419	0.592103	0	0.109272	0.571275	1.647609	1.18455	0	0.543376	0.429485	1.201115	0.276163	5.967497	1.409832	1.833432	0.845986	1.575939
K04024	0.051861	2.737175	0.171468	0.094173	0	0	0	0.215545	1.12545	0.183537	0.562786	0.055074	0.266372	0.226495	1.50775	0.008796	0.085224	0
K04026	1.210008	4.18027	0.668413	1.19005	0.92509	0.455532	0.42241	1.441858	0.69363	0.170283	0.314243	0.339269	0.491028	0.017935	0.10676	0.157289	0.095421	0.17407
K04027	2.6105	27.044334	14.554922	16.306383	14.212016	13.055096	15.109805	30.33117	21.808255	18.15259	10.806961	15.145855	12.017425	16.878184	12.620737	11.635765	23.925363	20.959395
K04028	10.897335	8.377288	10.062764	8.711179	1.748535	20.583401	8.190583	7.662912	11.445589	8.48189	10.718693	8.970939	9.47533	11.890502	10.211224	13.074276	28.963246	16.518229
K04030	5.827003	0	1.12967	0.438983	0.376682	1.198404	6.960348	6.504242	0.734856	2.006911	0.800012	2.083783	1.333259	4.699029	3.233825	2.654891	1.642393	5.548494
K04032	0.490868	0	0	0.888819	0.282331	0.41615	0	0	0.791982	0	0	0	0	0.210782	0.080096	0.085352	0	0.100476
K04033	53.45335	57.132678	45.301978	55.386318	41.008652	41.191133	27.381765	44.463664	62.449519	19.752669	24.837687	22.02756	23.285296	24.694956	18.4589	21.833676	17.453322	18.267689
K04034	42.018441	46.899432	35.634728	41.652771	43.02251	36.752291	37.946436	43.46426	41.052207	29.393397	25.392507	28.774429	22.90397	27.411199	31.032023	27.074027	34.293028	28.013
K04035	0.650944	5.610613	7.438851	2.21593	1.64151	4.106113	5.753686	2.070434	2.053585	0.890308	2.345515	0.972215	0.892916	5.078086	0.293163	1.344009	1.380334	1.449514
K04036	0	0	0	0	0.106047	0	0	0	0	0	0	0	0	0.178373	0	0	0	0
K04037	3.571809	10.863056	1.755739	4.21086	3.444908	2.833234	2.854632	15.435622	2.032076	1.188759	3.465976	5.790751	3.821722	1.740017	1.040872	3.169271	3.678565	0.462809
K04038	4.924585	3.206813	2.882179	5.793719	6.050297	4.394939	5.785187	1.615251	6.771824	26.696982	27.755429	22.120917	34.688093	23.150549	30.544213	27.756856	16.966969	20.881682
K04039	3.879494	7.201539	4.874536	6.862017	8.894803	4.838149	7.137291	3.495673	8.938049	17.431645	19.613756	16.755747	26.113706	17.806948	23.156617	19.40754	14.161651	16.026136
K04040	3.067517	4.682755	1.249674	3.563952	2.306852	3.932485	4.369354	5.748305	3.156761	4.268289	4.147707	3.516117	5.618098	3.668714	5.8008	5.419534	4.767459	3.946734
K04041	1.836113	1.652624	1.483028	5.032235	1.383291	4.467202	4.957736	1.532747	2.727974	5.286884	6.256014	1.763522	3.178318	3.946723	3.436275	4.359467	6.160691	5.217324
K04042	178.234357	230.792334	199.320515	188.82984	180.213174	201.380614	230.31203	174.364073	179.064312	210.680646	224.092513	222.142282	217.758293	206.0274	209.019903	211.529607	191.541973	192.293819
K04043	396.758394	437.216644	460.047286	470.966205	422.2774	427.473917	472.994489	405.101218	374.804536	456.011145	437.911936	453.008119	434.91883	409.39996	458.003381	461.515836	433.343725	458.483312
K04044	99.415577	68.118822	86.078301	99.760211	101.737033	95.289969	76.719643	91.938532	93.418449	31.586393	34.426487	39.707543	31.219165	51.111767	33.115871	30.774152	34.581874	36.156242
K04045	34.154932	31.787642	33.122189	41.07186	35.656275	32.676213	17.108755	30.381199	22.074999	9.522369	13.776845	10.907799	14.53749	17.436357	11.072905	10.949236	9.607226	8.429451
K04046	143.716227	93.045969	150.222576	124.178509	126.385271	139.516098	109.064282	108.194355	131.418671	44.394085	49.661002	54.987233	47.220256	70.976327	36.943053	44.133244	38.649113	45.774303
K04047	121.624112	108.845663	110.509589	116.73987	148.927066	128.692769	135.944105	190.654356	150.240694	90.01379	87.148321	90.606677	77.327422	97.303223	99.461712	85.868462	119.013039	101.727586
K04051	0	0	0	0	0	0	0	0	0	0	0.190387	0	0	0	0.093341	0	0	0
K04053	1.39555	0.784561	0.893705	0.182055	0.095415	0	0.212833	0	0.667719	0.31774	0.430266	0.118368	0.162515	0.087391	0.164141	0.104708	0	0.034093
